Dom	DistDiff
4r8mB02	0.7039
4r8nA00	0.4862
4r8pA00	0.2923
4r8pB00	0.277
4r8pC00	0.2053
4r8pD00	0.6577
4r8pE00	0.3996
4r8pF00	0.3324
4r8pG00	0.2576
4r8pH00	0.6565
4r8uA01	0.2572
4r8uA02	0
4r8uA03	0.0919
4r8uA04	0.0446
4r8uB01	0.2172
4r8uB02	0.0513
4r8uB03	0.1714
4r8uB04	0.1188
4r8yA01	0.6119
4r8yA02	0.0499
4r8yB01	0.6568
4r8yB02	0.1695
4r91A01	0.5858
4r91A02	0.0991
4r91B01	0.6146
4r91B02	0.1406
4r92A01	0.5545
4r92A02	0.2239
4r92B01	0.2754
4r92B02	0.2546
4r93A01	0.2429
4r93A02	0.0887
4r93B01	0.3207
4r93B02	0.2241
4r95A01	0.3582
4r95A02	0.1192
4r95B01	0.3111
4r95B02	0.2843
4r9aA00	0.0337
4r9bA00	0.0747
4r9cA00	0.0635
4r9dA00	0.1067
4r9hA00	1.3275
4r9hB00	0.4908
4r9hC00	0.5915
4r9hD00	0.2701
4r9jA01	0.1325
4r9jA02	0.0435
4r9jB01	0.3103
4r9jB02	0.0075
4r9jG01	0.1828
4r9jG02	0.1217
4r9kA00	0.4717
4r9rA00	0.6577
4r9rC00	0.6603
4r9rE00	0.6372
4r9rG00	0.6936
4r9sA00	0.6427
4r9sC00	0.6822
4r9sE00	0.6495
4r9sG00	0.7528
4r9tA01	0.4065
4r9tA02	0.1827
4r9tB01	0.2755
4r9tB02	0.0428
4r9tC01	0.244
4r9tC02	0.0378
4r9wA00	0.4242
4r9wB00	0.3651
4ra2A01	0.7626
4ra2A02	0.3222
4ra3A00	0.5163
4ra3B00	0.7133
4ra3C00	0.4105
4ra3D00	0.4601
4ra8A00	0.9104
4ra8B00	0.9522
4ra8C00	0.6632
4ra8D00	0.4456
4ra8E00	0.7743
4rabA00	0.6072
4rabB00	0.7094
4rabC00	0.6174
4rabD00	0.5353
4racA00	1.2854
4racB00	0.686
4racC00	0.5738
4racD00	0.6511
4radA00	0.6903
4radB00	2.8327
4radC00	0.7809
4radD00	0.7075
4radE00	0.6175
4radF00	0.4752
4radG00	0.5121
4radH00	0.6634
4rafA01	0.2799
4rafA02	0.2163
4ragA01	0.3302
4ragA02	0.0843
4rahA00	0.4334
4raiA00	2.7632
4raiB00	2.4534
4rakA00	1.5978
4rakB00	0.3663
4ralA01	0.1948
4ralA02	0.3842
4ralA03	0.2127
4ralA04	0.2008
4ralB01	0.4304
4ralB02	0.4764
4ralB03	0.3946
4ralB04	0.6915
4ramA00	0.9604
4ramB00	1.0986
4ranA00	0.3578
4ranB00	0.4926
4ranC00	1.0199
4ranD00	0.3517
4raoA00	0.5591
4raoB00	0.5739
4raoC00	0.1835
4raoD00	0.4461
4raqA00	0.6107
4raqB00	0.3818
4raqC00	0.3901
4raqD00	0.539
4ratA00	0.323
4rauC00	1.3177
4rauF00	1.3946
4rauI00	1.4368
4rauL00	1.3159
4rauO00	1.4016
4rauR00	1.3153
4rauU00	1.2568
4rauX00	1.5279
4rawA00	1.152
4rawB00	1.1515
4rblA01	0.3387
4rblA02	0.1462
4rbsA00	0.269
4rbsB00	1.0257
4rc2A01	0.4234
4rc2A02	0.2167
4rc3A01	0.2674
4rc3A02	0.1326
4rc4A01	0.2494
4rc4A02	0.4154
4rc9A00	0.3204
4rc9B00	0.4147
4rc9C00	0.7114
4rc9D00	0.795
4rc9E00	0.4075
4rc9F00	0.3419
4rc9G00	0.485
4rc9H00	0.3943
4rc9I00	0.3425
4rc9J00	0.3226
4rc9K00	0.2518
4rc9L00	0.4922
4rcbA00	0.3621
4rccA00	0.1698
4rcdA01	0.3686
4rcdA02	0.4035
4rceA01	0.46
4rceA02	0.5002
4rcfA01	0.3076
4rcfA02	0.4476
4rchA01	0.4514
4rchA02	3.002
4rcpA01	0.5726
4rcpA02	0.8674
4rcrH01	4.3539
4rcrH02	0.563
4rcrL01	0.3964
4rcrL02	0.2136
4rcrM01	1.2235
4rcrM02	0.3911
4rcvA01	0.5095
4rcvA03	0.2169
4rcvB01	0.5136
4rcvB03	0.422
4rcyA01	0.5229
4rcyA02	0.7292
4rcyA03	0.6414
4rczA01	0.4646
4rczA02	0.566
4rczA03	0.5961
4rd0A01	0.6603
4rd0A02	0.6342
4rd0A03	0.6339
4rd1A01	0.4361
4rd1A02	0.4791
4rd1A03	0.6231
4rd2A01	0.532
4rd2A02	0.5279
4rd2A03	0.6452
4rd3A01	0.5753
4rd3A02	0.762
4rd3A03	0.7149
4rd4A01	0.7148
4rd4A02	0.6638
4rd4A03	0.6035
4rd6A01	1.9507
4rd6A02	0.7968
4rd6A03	1.1924
4rddA00	1.8726
4rdnA00	0.9106
4rdnB00	9.2917
4rdoA00	0.8561
4rdoB00	0.6738
4rdoC00	0.9872
4rdoD00	0.6459
4rdoE00	0.5403
4rdoF00	0.5224
4rdsA00	0.1789
4re1C01	1.9476
4re1D01	1.808
4re5A01	0.3631
4re5A02	0.2182
4re5B01	0.3999
4re5B02	0.1989
4re6A01	0.2281
4re6A02	0.2907
4re6B01	0.555
4re6B02	0.3802
4re6C01	0.2296
4re6C02	0.1659
4re6D01	0.4429
4re6D02	0.3703
4re8A00	0.7767
4re8B00	0.2778
4re9A01	0.3118
4re9A02	0.4223
4re9A03	0.0544
4re9A04	3.6153
4re9B01	0.1595
4re9B02	0.3214
4re9B03	0.0613
4re9B04	3.6002
4reeA00	0.7938
4reeB00	0.3639
4refA00	0.5892
4refB00	0.379
4rekA01	0.0016
4rekA02	0.0565
4reoA01	6.1977
4reoA02	0.4584
4resA01	0.4486
4resA02	0.787
4resA03	0.1826
4resA04	0.5081
4resB01	1.6799
4resB02	4.0831
4resC01	0.4475
4resC02	0.8091
4resC03	0.1943
4resC04	0.5182
4resD01	0.9608
4resD02	4.0792
4retA01	0.7201
4retA02	0.7981
4retA03	0.2098
4retA04	0.3373
4retB00	3.8414
4retC01	0.5294
4retC02	0.7647
4retC03	0.1862
4retC04	0.3371
4retD01	1.7467
4retD02	3.9431
4rexA00	0.738
4rf2A00	0.4209
4rf2B00	0.3563
4rf3A00	0.2444
4rf3B00	0.3553
4rf4A00	0.3461
4rf4B00	0.3138
4rf5A00	0.472
4rf5B00	0.3138
4rfcA00	0.3004
4rfdA00	0.2896
4rfmA01	0.8397
4rfmA02	3.9187
4rfrB00	0.4615
4rfwA00	0.3516
4rfyA01	0.5977
4rfyA02	0.4708
4rfzA01	0.6613
4rfzA02	0.5002
4rg0A01	0.4537
4rg0A02	0.4627
4rg2A01	0.2895
4rg2A02	0.3807
4rg2B01	0.4865
4rg2B02	0.5565
4rg6A01	0.4317
4rg6A02	0.2822
4rg6A03	0.2156
4rg6A04	2.8205
4rg6B01	0.4873
4rg6B02	0.1905
4rg6B03	0.3371
4rg6B04	3.0954
4rg9A01	0.1206
4rg9A02	0.3136
4rg9A03	0.1738
4rg9A04	2.8077
4rg9B01	0.6428
4rg9B02	0.4485
4rg9B03	0.3015
4rg9B04	3.4302
4rgmA01	0.5945
4rgmA02	0.1649
4rgmS01	0.4743
4rgmS02	0.1805
4rgnA01	0.1969
4rgnA02	0.9156
4rgnS01	0.2014
4rgnS02	0.3732
4rgoS01	0.2568
4rgoS02	0.3686
4rh2A00	1.0914
4rh4A00	0.4048
4rh5A00	0.4268
4rh9A00	0.543
4rhcA00	0.6843
4rhcB00	0.4855
4rhcC00	0.4796
4rhcD00	0.3714
4rhcE00	0.531
4rhcF00	0.4953
4rhcG00	0.3907
4rhcH00	0.7821
4rhcI00	0.441
4rhcJ00	0.4122
4rhcK00	0.4
4rhcL00	0.5152
4rhgA00	0.6388
4rhrA00	0.1406
4rhrC00	0.2377
4rhrD00	0.1958
4rhrE00	0.1431
4rhsA00	0.1625
4rhsC00	0.2256
4rhsD00	0.2062
4rhsE00	0.1627
4rhwA00	0.3514
4rhwB00	0.167
4rhwC00	0.3646
4rhwD00	0.3957
4rhwE00	0.1616
4rhwF00	0.2071
4ri4A00	0.2902
4ri4B00	0.2919
4ri5A00	0.6745
4ri5B00	0.2203
4rioA01	0.5763
4rioA02	1.5815
4riuA00	0.318
4rivA00	0.2526
4riwA01	0.7479
4riwA02	0.5753
4riwB01	2.2781
4riwB02	0.8892
4riwC01	0.5121
4riwC02	4.969
4riwD01	2.247
4riwD02	0.942
4rixA01	0.6675
4rixA02	0.8073
4rixB01	2.1635
4rixB02	0.8078
4rixC01	0.5042
4rixC02	5.0343
4rixD01	2.1955
4rixD02	0.8853
4riyA01	0.7316
4riyA02	0.8836
4riyB01	2.2845
4riyB02	0.3403
4riyC01	0.3089
4riyC02	5.0455
4riyD01	2.2261
4riyD02	0.227
4rj3A01	0.5919
4rj3A02	4.5419
4rj4A01	0.9966
4rj4A02	0.8208
4rj5A01	0.6084
4rj5A02	0.792
4rj6A01	0.8336
4rj6A02	0.5717
4rj7A01	0.6847
4rj7A02	0.4662
4rj8A01	0.6123
4rj8A02	0.6441
4rjfA00	0.5859
4rjfC00	0.9294
4rjfE00	0.4177
4rjlA01	0.5812
4rjlA02	0.3512
4rjlA03	0.3946
4rjtA01	0.3906
4rjtA02	0.0864
4rjtA03	0.2871
4rjtB01	0.4428
4rjtB02	0.0556
4rjtB03	0.2847
4rjtC01	0.5619
4rjtC02	0.0867
4rjtC03	0.2965
4rk8A00	0.3876
4rkaA00	0.5988
4rkbA00	0.3725
4rkjB01	4.3387
4rkjB02	0.3381
4rklA00	0.5226
4rkoA00	1.1286
4rkoB01	4.3158
4rkoB02	0.2708
4rkuA00	1.2442
4rkuC00	0.3135
4rkwA00	0.0059
4rkyA00	0
4rl0A00	0.8944
4rl0B00	1.0149
4rl2A00	1.2562
4rl2B00	1.1442
4rl7A00	0.1212
4rlaA00	0.2862
4rlaB00	0.3042
4rlaC00	0.3097
4rliA00	0.9041
4rlkA01	0.3921
4rlkA02	0.1955
4rllA01	0.3779
4rllA02	0.3712
4rlmA00	0.1503
4rlnA00	0.5634
4rloA01	5.9682
4rloA02	11.6917
4rloB01	0.4435
4rloB02	11.0772
4rlpA01	0.7055
4rlpA02	11.7141
4rlsA01	0.2287
4rlsA02	0.2304
4rlsB01	0.3181
4rlsB02	0.2275
4rlsC01	0.5016
4rlsC02	0.3305
4rlsD01	0.4944
4rlsD02	0.2447
4rm5A00	0.5155
4rm5B00	0.4903
4rm5C00	0.4568
4rm5D00	0.5304
4rmcA00	0.3861
4rmdA00	0.4124
4rmeA00	0.3666
4rmgA01	2.3885
4rmgA02	0.8955
4rmhA01	0.5446
4rmhA02	0.8445
4rmiA01	0.3953
4rmiA02	0.5254
4rmjA01	4.5769
4rmjA02	0.6277
4rmjB01	4.6066
4rmjB02	0.38
4rmqA00	1.9077
4rmrA00	0.9139
4rmsA00	2.0154
4rmtA00	2.31
4rmuA00	1.9303
4rmvA00	1.9875
4rmwA00	2.3916
4rmzA01	0.4309
4rmzA02	0.5489
4rmzB01	0.7931
4rmzB02	0.1229
4rn1B00	2.6341
4rn2A00	0.3608
4rn2B00	1.9952
4rn4A00	0.5979
4rn5A00	0.7103
4rn6A01	2.5439
4rn6A02	0.7581
4rn6B01	2.4118
4rn6B02	0.6228
4rndB00	2.0277
4rndD00	0.3183
4rnmA02	0.1459
4rnmA03	0.019
4rnmA04	0.4598
4rnnA02	0.0223
4rnnA03	0
4rnnA04	0.214
4rnoA01	0.7509
4rnoA02	0.363
4rnoA03	0.1322
4rnoA04	0.2947
4rnqA01	0.4834
4rnqA02	1.0897
4rntA00	0.4388
4ro0A01	0.2267
4ro0A02	0.5117
4ro0A03	0.2408
4ro0B01	0.6004
4ro0B02	0.417
4ro0B03	0.2027
4ro0C01	0.6205
4ro0C02	0.551
4ro0C03	0.4367
4ro0D01	0.4101
4ro0D02	0.5555
4ro0D03	0.4264
4ro0E01	0.4687
4ro0E02	0.5188
4ro0E03	0.4322
4ro0F01	0.5484
4ro0F02	0.5153
4ro0F03	0.4702
4ro0G01	0.3413
4ro0G02	0.5113
4ro0G03	0.3473
4ro0H01	0.383
4ro0H02	0.513
4ro0H03	0.2288
4ro0I01	0.5758
4ro0I02	0.5076
4ro0I03	0.2507
4ro0J01	0.6205
4ro0J02	0.4231
4ro0J03	0.2522
4ro0K01	0.5921
4ro0K02	0.4217
4ro0K03	0.3984
4ro0L01	0.491
4ro0L02	0.5151
4ro0L03	0.133
4ro0M01	0.5888
4ro0M02	0.5158
4ro0M03	0.1477
4ro0N01	0.2633
4ro0N02	0.521
4ro0N03	0.4922
4ro0O01	0.4974
4ro0O02	0.5587
4ro0O03	0.4663
4ro0P01	0.2407
4ro0P02	0.4253
4ro0P03	0.152
4ro0Q01	0.2394
4ro0Q02	0.519
4ro0Q03	0.1589
4ro0R01	0.5092
4ro0R02	0.5148
4ro0R03	0.47
4ro0S01	0.4041
4ro0S02	0.5205
4ro0S03	0.4005
4ro0T01	0.6221
4ro0T02	0.4219
4ro0T03	0.3319
4ro0a01	0.6701
4ro0a02	0.5599
4ro0a03	0.1368
4ro0b01	0.5151
4ro0b02	0.5562
4ro0b03	0.1869
4ro0c01	0.5229
4ro0c02	0.5084
4ro0c03	0.2788
4ro0d01	0.5485
4ro0d02	0.5225
4ro0d03	0.4861
4ro0e01	0.4997
4ro0e02	0.5032
4ro0e03	0.2894
4ro0f01	0.2668
4ro0f02	0.7541
4ro0f03	0.1323
4ro0g01	0.578
4ro0g02	0.5801
4ro0g03	0.1364
4ro0h01	0.2929
4ro0h02	0.4187
4ro0h03	0.4309
4ro0i01	0.5489
4ro0i02	0.5581
4ro0i03	0.4162
4ro0j01	0.2464
4ro0j02	0.416
4ro0j03	0.4929
4ro0k01	0.2499
4ro0k02	0.552
4ro0k03	0.191
4ro0l01	0.3931
4ro0l02	0.7547
4ro0l03	0.4334
4ro0m01	0.2875
4ro0m02	0.5578
4ro0m03	0.129
4ro0n01	0.3252
4ro0n02	0.4263
4ro0n03	0.2545
4ro0o01	0.4795
4ro0o02	0.5192
4ro0o03	0.1451
4ro0p01	0.2658
4ro0p02	0.5618
4ro0p03	0.4858
4ro0q01	0.6145
4ro0q02	0.4186
4ro0q03	0.1851
4ro0r01	0.2651
4ro0r02	0.4175
4ro0r03	0.2337
4ro0s01	0.2247
4ro0s02	0.5228
4ro0s03	0.1504
4ro0t01	0.5993
4ro0t02	0.4221
4ro0t03	0.4342
4ro2A00	2.4011
4ro2B00	2.5663
4ro2C00	1.1194
4ro2D00	2.2708
4rocB01	0.1312
4rocB02	0.1223
4rodB01	0.3979
4rodB02	0.1207
4roeB01	0.4137
4roeB02	0.2477
4rolA00	0.3761
4rolB00	0.4204
4rolC00	0.1661
4rolD00	0.6878
4romA00	0.3392
4romB00	0.1889
4romC00	0.1701
4romD00	0.4053
4rppA01	0.5583
4rppA02	0.7228
4rppB01	0.6492
4rppB02	0.5071
4rppC01	0.5388
4rppC02	0.382
4rppD01	0.5685
4rppD02	0.8786
4rpqA00	0.1623
4rpvA01	0.2931
4rpvA02	0.1981
4rpxA01	0.2719
4rpxA02	0.3244
4rpxA03	0.8731
4rpxA04	0.2189
4rpyA01	0.2242
4rpyA02	0.2463
4rpyA03	0.6383
4rpyA04	0.3065
4rpzA01	0.1848
4rpzA02	0.2094
4rpzA03	0.8609
4rpzA04	0.3126
4rq0A01	0.2181
4rq0A02	0.3423
4rq0A03	0.7456
4rq0A04	0.4437
4rq1A01	0.4063
4rq1A02	0.3955
4rq1A03	0.6942
4rq1A04	0.3455
4rq2A01	0.3589
4rq2A02	0.4179
4rq2A03	0.7848
4rq2A04	0.3119
4rq3A01	0.1352
4rq3A02	0.3283
4rq3A03	0.7274
4rq3A04	0.3446
4rq4A01	0.4706
4rq4A02	0.2441
4rq4A03	0.734
4rq4A04	0.3532
4rq5A01	0.4305
4rq5A02	0.15
4rq5A03	0.9589
4rq5A04	0.6713
4rq6A01	0.5299
4rq6A02	0.3544
4rq6A03	0.6012
4rq6A04	0.5393
4rq7A01	0.3027
4rq7A02	0.2664
4rq7A03	0.8335
4rq7A04	0.1845
4rq8A01	0.1626
4rq8A02	0.4474
4rq8A03	0.5976
4rq8A04	0.2064
4rqgA00	0.5974
4rqgB00	0.681
4rqiA00	0.7592
4rqiB00	0.4903
4rqiC00	0.4842
4rqiD00	0.8488
4rqkA01	0.3116
4rqkA02	0.6084
4rqvA01	0.3822
4rqvA02	2.4643
4rqxA00	1.7177
4rqxB00	1.7593
4rqxC00	1.63
4rqxD00	1.7987
4rqxE00	1.5431
4rr2A00	0.682
4rr2B00	1.1515
4rr2C00	0.8394
4rr2D01	0.9287
4rr4A00	0.3802
4rr6A01	0.158
4rr7A01	0.1332
4rr8A01	0.5049
4rr9A01	0.116
4rraA01	0.2908
4rrbA01	0.1227
4rrcA01	0.4551
4rrdA01	0.1572
4rrhA01	0.3094
4rriA01	0.3079
4rrjA01	0.1805
4rrkA01	0.4735
4rrlA01	0.4958
4rrmA01	0.566
4rrnA01	0.4698
4rrnA02	2.1994
4rroA01	0.4021
4rroA02	2.2207
4rrqA01	0.1654
4rrqB01	0.1361
4rrrA01	0.1953
4rrrB01	0.1137
4rrsA01	0.329
4rrsA02	2.2146
4rrtA00	0.3714
4rrtB00	0.7608
4rrvA01	0.237
4rrvA02	0.8087
4rrwA01	0.575
4rrwA02	0.5972
4rrwB01	0.5397
4rrwB02	0.5215
4rrwC01	0.5386
4rrwC02	0.6103
4rrwD01	0.5603
4rrwD02	0.5326
4rrxA01	0.2255
4rrxA02	0.5855
4rrxB01	0.2077
4rrxB02	0.1835
4rryA01	0.2231
4rryA02	0.4932
4rryB01	0.1723
4rryB02	0.4953
4rryC01	0.4979
4rryC02	0.5393
4rryD01	0.1729
4rryD02	0.5032
4rrzA01	0.575
4rrzA02	0.5972
4rrzB01	0.5397
4rrzB02	0.5215
4rrzC01	0.5386
4rrzC02	0.6103
4rrzD01	0.5603
4rrzD02	0.5326
4rs0A01	0.3401
4rs0A02	0.2772
4rs1A00	0.4763
4rsdA00	0.4647
4rsgA00	0.3448
4rskA00	0.1839
4rssA01	3.2328
4rssA02	7.0187
4rsyA01	0.135
4rsyA02	0.3988
4rsyA03	0.4412
4rsyA04	0.6504
4rszA00	0.3903
4rszB00	0.3534
4rszC00	0.2724
4rszD00	0.3157
4rszE00	0.1873
4rszF00	0.5186
4rt2A01	0.2355
4rt2A02	0.4308
4rt2A03	0.7375
4rt2A04	0.1855
4rt3A01	0.2905
4rt3A02	0.4093
4rt3A03	0.6884
4rt3A04	0.2231
4rteA00	0.3559
4rtjA01	0.4394
4rtjA02	0.2867
4rtkA01	0.4969
4rtkA02	0.2557
4rtlA01	0.819
4rtlA02	0.2766
4rtmA01	0.2641
4rtmA02	0.2689
4rtnA01	0.5095
4rtnA02	0.1711
4rtoA01	0.4893
4rtoA02	0.2675
4rtpA01	0.3589
4rtpA02	0.2316
4rtqA01	0.4421
4rtqA02	0
4rtrA01	3.4941
4rtrA02	0.0178
4rtsA01	0.2669
4rtsA02	0.1763
4rtuA00	9.9517
4rtvA00	0.3571
4rtwA00	0.4312
4rtwC00	0.4314
4rtxA00	0.5128
4rtxB00	0.8099
4rtxC00	0.3728
4rtxD00	0.6958
4rtyA00	0.4307
4rtzA00	0.4485
4ru9A01	0.6377
4ru9A02	0.2473
4ru9A03	0.0473
4ru9A04	0.283
4ruaA01	0.5466
4ruaA02	0.2087
4ruaA03	0.4159
4ruaA04	0.4059
4rucA01	0.5954
4rucA02	0.2728
4rucA03	0.1913
4rucA04	0.2691
4rueB00	3.0307
4rufB00	0.7353
4ruiA00	0.2824
4ruiC00	0.4556
4rujA00	0.6768
4rulA01	0.5388
4rulA02	0.2371
4rulA03	0.5435
4rulA04	0.6015
4ruoX00	0.8079
4rupA00	0.4917
4rurA00	0.468
4rurB00	0.4562
4rurC00	1.1175
4rurD00	1.8519
4rurE00	0.5008
4rurF00	0.1147
4rurG00	0.3424
4rurH00	0.3939
4rurI00	0.2825
4rurJ00	0.3277
4rurK00	0.327
4rurL00	0.6094
4rurM00	0.2367
4rurN00	0.2982
4rurO00	0.4681
4rurP00	0.4563
4rurQ00	1.1167
4rurR00	1.8525
4rurS00	0.5001
4rurT00	0.1147
4rurU00	0.3496
4rurV00	0.3894
4rurW00	0.2824
4rurX00	0.3274
4rurY00	0.3286
4rurZ00	0.6099
4rura00	0.2361
4rurb00	0.2984
4rutA01	0.2686
4rutA02	0.2831
4rutB01	0.368
4rutB02	0.2453
4rutC01	0.3703
4rutC02	0.2429
4rutD01	0.4543
4rutD02	0.1701
4ruuA00	0.4814
4ruuB00	0.5571
4ruxA00	0.5364
4ruyA00	0.1939
4ruzA00	0.6493
4rv6A01	0.429
4rv6A02	0.2454
4rv6B01	0.47
4rv6B02	0.2148
4rv6C01	0.5238
4rv6C02	0.254
4rv6D01	0.3161
4rv6D02	0.2493
4rvaA00	5.0666
4rvbA01	0.5335
4rvbA02	0.3726
4rvbA03	0.4631
4rvbA04	0.6107
4rveA00	2.779
4rveB00	2.5089
4rveC00	1.424
4rvkA01	0.7865
4rvkA02	0.5008
4rvlA01	0.829
4rvlA02	0.4605
4rvmA01	0.7769
4rvmA02	0.2153
4rvrA00	0.489
4rvtA01	1.2575
4rvtA02	2.9115
4rvtB01	4.2573
4rvtB02	3.7062
4rw1A00	0.3261
4rw2A00	0.2754
4rwiA01	0.5213
4rwiA02	7.6262
4rwiB01	0.1953
4rwiB02	6.9787
4rwjA01	0.7704
4rwjA02	7.5425
4rwjB01	0.8796
4rwjB02	6.5299
4rwkA01	0.335
4rwkA02	7.5853
4rwkB01	0.7182
4rwkB02	6.71
4rwlA01	0.318
4rwlA02	7.577
4rwlB01	0.4203
4rwlB02	7.3867
4rwtA01	0.6922
4rwtA02	0.1256
4rwtA03	0.4089
4rwtB01	0.6798
4rwtB02	0.1534
4rwtB03	0.4429
4rwvA00	0.6823
4rx0A00	7.6243
4rx2A00	0.6524
4rx2B00	6.4588
4rx2C00	5.5076
4rx2D00	6.3794
4rx2E00	0.6298
4rx2F00	0.6008
4rx2G00	0.5575
4rx2H00	0.6074
4rx3A00	4.8006
4rx5A01	0.1954
4rx5A02	0.364
4rx7A01	1.0043
4rx8A01	1.0424
4rx9A01	0.7558
4rxaA00	0.6072
4rxcA00	1.7701
4rxcB00	1.8393
4rxdA00	1.0904
4rxdB00	0.4228
4rxdC00	0.3332
4rxeA00	0.5911
4rxeB00	0.6127
4rxnA00	0.3135
4rxoA01	0.3427
4rxoB01	4.5434
4rxoC01	0.2342
4rxoD01	0.3011
4rxpA01	0.5318
4rxpB01	0.7664
4rxqA01	0.5922
4rxqB01	0.6836
4rxrA01	0.3947
4rxrB01	0.6108
4rxsA01	0.5852
4rxsB01	0.5271
4rxzA00	0.4462
4rxzB00	0.4679
4rycA01	1.5261
4rycA02	0.4089
4rycB01	1.5364
4rycB02	0.5327
4rydA01	0.3914
4rydA02	0
4rydB01	0.3914
4rydB02	0.004
4rydC01	0.386
4rydC02	0.004
4rydD01	0.3758
4rydD02	0.0038
4rydE01	0.3949
4rydE02	0.004
4rydF01	0.3778
4rydF02	0.004
4rygA01	1.5163
4rygA02	0.3862
4rygB01	1.5215
4rygB02	0.356
4rypA00	2.1067
4rypB00	1.3097
4rz1A01	1.5267
4rz1A02	0.3944
4rz1B01	1.5165
4rz1B02	0.3742
4rz5A00	0.3844
4rz5B00	0.3793
4rz6A00	0.1725
4rz6B00	0.3957
4rzeA00	0.6991
4rzeB00	0.252
4rzfA00	0.7979
4rzfB00	0.5361
4rzgA00	0.5618
4rzgB00	0.4963
4rzjA01	13.7323
4rzjA02	11.9498
4rzqA02	0.2016
4rzqA03	0.1986
4rzrA01	0.4246
4rzrA02	0.1994
4rzrA03	0.2465
4rzrA04	0.3952
4rzrD01	0.3866
4rzrD02	0.45
4rzrD03	0.2944
4rzrD04	0.4228
4rzsA01	0.4004
4rzsA02	0.215
4rzsC01	0.5058
4rzsC02	0.2597
4rztB01	0.3631
4rztB02	0.3813
4rzvA01	0.6663
4rzvA02	0.5844
4rzvB01	0.5619
4rzvB02	6.4046
4rzwA01	0.7282
4rzwA02	2.0864
4rzwB01	0.67
4rzwB02	3.2015
4s02A01	0.2135
4s03A01	0.3232
4s0gA00	0.4655
4s0iA01	0.4345
4s0jA01	0.323
4s0kA01	0.4583
4s0lA01	0.2276
4s0oA00	0.9816
4s0oB00	1.2352
4s0pA00	1.481
4s0pB00	1.4475
4s0qA00	0.2219
4s0qB00	0.1838
4s0sA00	0.4709
4s0sB00	0.5905
4s0tA00	2.8643
4s0tB00	2.9317
4s0uA00	0.4008
4s0uB00	0.2768
4s0xA00	0.4949
4s0xB00	0.4948
4s0zA00	0.4127
4s10C00	0.3146
4s10D00	0.3207
4s14A00	0.4413
4s18A00	0.2896
4s18B00	0.2898
4s1gA01	1.4931
4s1gA02	0.5754
4s1gB01	1.5446
4s1gB02	0.8673
4s1yA01	0.2493
4s1yA02	0.1168
4s1yA03	0.3297
4s1yA04	0.1746
4s1yA05	0.5098
4s1yA06	0.4902
4s2bA00	0.393
4s2bB00	0.3375
4s2cA00	0.2204
4s2cB00	0.3174
4s2dA00	0.2239
4s2eA00	2.2345
4s2eB00	2.3898
4s2fA00	0.4433
4s2gA00	0.2333
4s2hA00	0.2797
4s2iA00	0.4278
4s2iB00	0.5927
4s2jA00	0.3454
4s2jB00	0.3552
4s2jC00	0.3741
4s2jD00	0.3588
4s2kA00	0.1597
4s2kB00	0.5073
4s2kC00	0.4907
4s2kD00	0.1516
4s2nA00	0.1661
4s2nB00	0.1398
4s2nC00	0.1885
4s2nD00	0.1901
4s2oA00	0.4153
4s2oB00	0.4769
4s2pA00	0.6442
4s2pB00	0.4654
4s2yA00	0.3692
4s2zA01	0.7647
4s2zA02	0.2297
4s30A01	0.8158
4s30A02	0.5272
4s31A01	0.8373
4s31A02	0.4364
4s32A01	0.7273
4s32A02	0.3647
4s33A01	0.8537
4s33A02	0.3543
4s34A01	0.7775
4s34A02	0.374
4s35A00	3.1953
4s35B00	3.165
4s3gA00	0.2051
4s3oB01	0.1743
4s3oE01	0.8883
4s3sA00	0.5371
4sdhA00	0.7629
4sdhB00	0.191
4sgbE01	0.1722
4sgbE02	0.4097
4sknE00	0.2565
4srnA00	0.2485
4tgfA00	2.3413
4thnH01	4.5469
4thnH02	0.2832
4timA00	2.0057
4timB00	0.3013
4tjuA00	7.8356
4tjuB00	7.6882
4tjuC00	7.8467
4tjuD00	7.4565
4tjwA00	7.8253
4tjwB00	7.7961
4tjwC00	7.8594
4tjwD00	7.5987
4tjyA00	7.8383
4tjyB00	7.7691
4tjyC00	7.8974
4tjyD00	7.5699
4tjzA00	0.3428
4tk0A00	7.8183
4tk0B00	7.78
4tk0C00	7.9149
4tk0D00	7.4504
4tk1A01	0.7891
4tk1A02	0.2154
4tk1A03	0.6673
4tk1A04	4.2033
4tk1B01	0.6951
4tk1B02	0.2026
4tk1B03	2.2515
4tk1B04	4.7079
4tk3A01	1.0735
4tk3A02	0.1327
4tk3A03	0.4903
4tk3A04	5.8047
4tk3B01	1.232
4tk3B02	0.1047
4tk3B03	0.2373
4tk3B04	5.3189
4tk4A01	0.5943
4tk4A02	0.0846
4tk4A03	0.5707
4tk4A04	4.5387
4tk4B01	0.3531
4tk4B02	0.1795
4tk4B03	0.6739
4tk4B04	4.59
4tk5A00	7.7838
4tk5B00	7.7639
4tk5C00	7.8637
4tk5D00	7.8249
4tkbA00	0.169
4tkfA00	7.772
4tkfB00	7.7023
4tkfC00	7.835
4tkfD00	7.3346
4tkgA00	7.9188
4tkgB00	7.8555
4tkgC00	7.8503
4tkgD00	7.8904
4tkhA00	0.1474
4tkiA00	7.8944
4tkiB00	7.8206
4tkiC00	7.9774
4tkiD00	7.7261
